"ID_CLIENTE";"AÑOMES_ENCUESTA";"FECHA_ENCUESTA";"NPS"
"4199-65";202509;2025-09-01;8
"4200-76";202310;2023-10-02;6
"4201-68";202310;2023-10-02;7
"4201-91";202511;2025-11-03;7
"4203-30";202312;2023-12-01;7
"4205-60";202409;2024-09-02;4
"4209-62";202401;2024-01-02;7
"4209-69";202511;2025-11-03;5
"4210-99";202506;2025-06-02;8
"4213-14";202507;2025-07-01;6
"4215-36";202403;2024-03-01;7
"4215-76";202312;2023-12-01;9
"4217-44";202508;2025-08-01;6
"4218-38";202506;2025-06-02;5
"4218-86";202406;2024-06-03;6
"4219-23";202401;2024-01-02;6
"4219-54";202511;2025-11-03;7
"4219-72";202411;2024-11-04;8
"4220-88";202510;2025-10-01;6
"4220-99";202502;2025-02-03;7
"4221-12";202508;2025-08-01;5
"4222-83";202510;2025-10-01;6
"4223-71";202510;2025-10-01;6
"4225-48";202411;2024-11-04;6
"4225-93";202304;2023-04-03;7
"4227-22";202506;2025-06-02;3
"4227-88";202507;2025-07-01;5
"4227-95";202309;2023-09-01;8
"4228-16";202209;2022-09-01;8
"4228-68";202509;2025-09-01;8
"4231-97";202509;2025-09-01;3
"4232-10";202508;2025-08-01;5
"4232-53";202304;2023-04-03;9
"4232-55";202402;2024-02-01;6
"4233-13";202202;2022-02-01;8
"4233-58";202508;2025-08-01;5
"4233-67";202306;2023-06-01;6
"4234-11";202406;2024-06-03;6
"4234-44";202510;2025-10-01;6
"4236-47";202404;2024-04-01;8
"4236-91";202510;2025-10-01;7
"4237-72";202509;2025-09-01;7
"4239-26";202205;2022-05-02;9
"4239-56";202410;2024-10-01;8
"4241-48";202504;2025-04-01;7
"4241-75";202510;2025-10-01;6
"4242-75";202404;2024-04-01;8
"4244-72";202510;2025-10-01;6
"4244-79";202202;2022-02-01;10
"4246-52";202409;2024-09-02;6
"4247-11";202504;2025-04-01;7
"4247-23";202211;2022-11-02;6
"4247-81";202412;2024-12-02;7
"4248-65";202512;2025-12-01;4
"4249-22";202502;2025-02-03;5
"4249-35";202408;2024-08-01;8
"4249-75";202508;2025-08-01;6
"4250-90";202404;2024-04-01;8
"4254-58";202311;2023-11-02;8
"4254-59";202410;2024-10-01;7
"4255-50";202210;2022-10-03;8
"4255-73";202309;2023-09-01;7
"4256-77";202506;2025-06-02;7
"4256-94";202404;2024-04-01;6
"4257-25";202510;2025-10-01;5
"4258-12";202212;2022-12-01;7
"4258-43";202412;2024-12-02;7
"4258-76";202404;2024-04-01;6
"4259-28";202508;2025-08-01;5
"4259-43";202408;2024-08-01;5
"4260-56";202507;2025-07-01;6
"4260-58";202503;2025-03-03;7
"4260-95";202509;2025-09-01;6
"4262-75";202409;2024-09-02;5
"4265-48";202502;2025-02-03;7
"4266-32";202409;2024-09-02;6
"4267-76";202507;2025-07-01;7
"4269-35";202310;2023-10-02;7
"4269-38";202508;2025-08-01;6
"4269-79";202505;2025-05-02;7
"4270-45";202308;2023-08-01;6
"4272-83";202506;2025-06-02;7
"4273-40";202508;2025-08-01;6
"4275-75";202507;2025-07-01;6
"4276-48";202410;2024-10-01;6
"4277-19";202501;2025-01-02;4
"4277-87";202501;2025-01-02;7
"4278-86";202407;2024-07-01;7
"4279-56";202508;2025-08-01;6
"4282-41";202508;2025-08-01;7
"4283-19";202512;2025-12-01;6
"4283-32";202503;2025-03-03;6
"4283-74";202402;2024-02-01;8
"4283-90";202412;2024-12-02;7
"4284-77";202505;2025-05-02;5
"4285-22";202509;2025-09-01;7
"4287-32";202512;2025-12-01;5
"4288-54";202404;2024-04-01;6
"4288-88";202305;2023-05-02;7
"4291-38";202506;2025-06-02;3
"4293-31";202510;2025-10-01;6
"4295-29";202403;2024-03-01;7
"4296-81";202406;2024-06-03;8
"4297-70";202409;2024-09-02;7
"4298-52";202408;2024-08-01;7
"4298-64";202203;2022-03-01;8
"4299-24";202312;2023-12-01;6
"4299-64";202309;2023-09-01;6
"4301-26";202409;2024-09-02;9
"4302-29";202206;2022-06-01;7
"4305-80";202406;2024-06-03;6
"4305-93";202305;2023-05-02;7
"4306-50";202311;2023-11-02;9
"4307-33";202402;2024-02-01;8
"4312-93";202508;2025-08-01;8
"4314-19";202408;2024-08-01;6
"4316-24";202408;2024-08-01;5
"4316-27";202506;2025-06-02;6
"4316-28";202212;2022-12-01;10
"4316-44";202501;2025-01-02;4
"4317-18";202511;2025-11-03;6
"4317-35";202508;2025-08-01;5
"4317-74";202509;2025-09-01;6
"4318-24";202310;2023-10-02;6
"4321-41";202511;2025-11-03;5
"4323-38";202509;2025-09-01;6
"4323-69";202406;2024-06-03;7
"4324-40";202408;2024-08-01;7
"4325-84";202306;2023-06-01;9
"4325-93";202508;2025-08-01;6
"4326-56";202502;2025-02-03;6
"4332-17";202409;2024-09-02;7
"4332-66";202308;2023-08-01;6
"4332-90";202507;2025-07-01;6
"4333-66";202502;2025-02-03;6
"4335-71";202507;2025-07-01;6
"4336-23";202504;2025-04-01;6
"4336-86";202503;2025-03-03;6
"4340-40";202510;2025-10-01;8
"4340-80";202504;2025-04-01;6
"4341-44";202307;2023-07-03;7
"4341-73";202504;2025-04-01;6
"4342-57";202409;2024-09-02;6
"4343-18";202511;2025-11-03;6
"4343-35";202407;2024-07-01;6
"4344-24";202412;2024-12-02;6
"4344-77";202502;2025-02-03;7
"4348-44";202507;2025-07-01;7
"4348-53";202512;2025-12-01;6
"4348-96";202411;2024-11-04;6
"4349-24";202401;2024-01-02;8
"4349-29";202411;2024-11-04;7
"4350-82";202507;2025-07-01;7
"4351-25";202501;2025-01-02;5
"4351-54";202509;2025-09-01;5
"4351-82";202203;2022-03-01;8
"4353-20";202505;2025-05-02;6
"4354-74";202411;2024-11-04;4
"4354-75";202409;2024-09-02;7
"4355-60";202510;2025-10-01;5
"4358-39";202501;2025-01-02;7
"4358-49";202212;2022-12-01;9
"4358-60";202308;2023-08-01;7
"4358-63";202511;2025-11-03;6
"4358-90";202409;2024-09-02;5
"4359-19";202509;2025-09-01;6
"4359-44";202510;2025-10-01;7
"4360-29";202408;2024-08-01;7
"4360-53";202505;2025-05-02;5
"4362-94";202411;2024-11-04;7
"4363-72";202309;2023-09-01;8
"4363-93";202510;2025-10-01;4
"4365-62";202408;2024-08-01;6
"4366-68";202507;2025-07-01;7
"4367-67";202305;2023-05-02;8
"4368-48";202505;2025-05-02;7
"4369-52";202506;2025-06-02;7
"4370-29";202410;2024-10-01;6
"4371-33";202309;2023-09-01;8
"4371-47";202509;2025-09-01;6
"4371-99";202508;2025-08-01;8
"4372-75";202509;2025-09-01;6
"4372-92";202508;2025-08-01;6
"4372-99";202408;2024-08-01;7
"4374-21";202412;2024-12-02;7
"4374-77";202407;2024-07-01;6
"4374-92";202407;2024-07-01;6
"4375-45";202508;2025-08-01;6
"4376-85";202409;2024-09-02;6
"4377-14";202312;2023-12-01;9
"4378-78";202409;2024-09-02;7
"4381-18";202509;2025-09-01;7
"4382-98";202304;2023-04-03;8
"4385-12";202408;2024-08-01;7
"4385-39";202511;2025-11-03;6
"4386-11";202406;2024-06-03;7
"4387-22";202408;2024-08-01;8
"4388-43";202510;2025-10-01;6
"4389-61";202512;2025-12-01;5
"4389-77";202503;2025-03-03;6
"4389-97";202405;2024-05-02;6
"4391-34";202303;2023-03-01;7
"4392-44";202212;2022-12-01;6
"4392-65";202505;2025-05-02;6
"4392-82";202512;2025-12-01;6
"4392-92";202409;2024-09-02;5
"4394-86";202512;2025-12-01;5
"4395-50";202506;2025-06-02;6
"4395-92";202509;2025-09-01;6
"4396-43";202502;2025-02-03;5
"4397-93";202204;2022-04-01;8
"4399-31";202506;2025-06-02;6
"4402-77";202503;2025-03-03;6
"4403-52";202511;2025-11-03;6
"4403-64";202503;2025-03-03;6
"4403-91";202510;2025-10-01;5
"4404-16";202402;2024-02-01;7
"4404-35";202510;2025-10-01;5
"4404-40";202404;2024-04-01;7
"4404-47";202504;2025-04-01;6
"4405-25";202401;2024-01-02;7
"4405-88";202203;2022-03-01;9
"4406-55";202407;2024-07-01;6
"4407-20";202412;2024-12-02;8
"4407-59";202512;2025-12-01;8
"4407-60";202510;2025-10-01;7
"4410-93";202512;2025-12-01;5
"4412-13";202406;2024-06-03;8
"4412-36";202209;2022-09-01;9
"4412-43";202412;2024-12-02;5
"4412-85";202410;2024-10-01;6
"4413-56";202207;2022-07-01;9
"4414-35";202402;2024-02-01;7
"4414-53";202304;2023-04-03;7
"4414-99";202503;2025-03-03;7
"4416-32";202507;2025-07-01;6
"4416-91";202310;2023-10-02;7
"4417-69";202409;2024-09-02;7
"4418-58";202312;2023-12-01;8
"4419-13";202211;2022-11-02;8
"4421-41";202506;2025-06-02;6
"4422-54";202501;2025-01-02;7
"4423-28";202510;2025-10-01;5
"4425-11";202508;2025-08-01;6
"4432-50";202307;2023-07-03;8
"4433-22";202411;2024-11-04;4
"4434-82";202301;2023-01-02;7
"4435-29";202405;2024-05-02;8
"4436-18";202512;2025-12-01;8
"4436-58";202306;2023-06-01;7
"4440-60";202409;2024-09-02;7
"4441-25";202501;2025-01-02;6
"4443-12";202505;2025-05-02;7
"4443-42";202307;2023-07-03;6
"4443-52";202509;2025-09-01;7
"4444-45";202207;2022-07-01;7
"4445-17";202505;2025-05-02;6
"4445-70";202511;2025-11-03;7
"4446-26";202402;2024-02-01;4
"4446-91";202509;2025-09-01;5
"4447-85";202302;2023-02-01;8
"4449-49";202306;2023-06-01;7
"4449-70";202305;2023-05-02;7
"4451-69";202311;2023-11-02;6
"4452-58";202412;2024-12-02;7
"4453-27";202411;2024-11-04;5
"4453-63";202510;2025-10-01;5
"4453-74";202405;2024-05-02;8
"4454-89";202309;2023-09-01;6
"4455-20";202307;2023-07-03;5
"4456-68";202509;2025-09-01;7
"4457-41";202510;2025-10-01;7
"4457-74";202509;2025-09-01;6
"4458-17";202511;2025-11-03;5
"4459-87";202502;2025-02-03;7
"4461-51";202308;2023-08-01;8
"4461-81";202409;2024-09-02;5
"4462-11";202308;2023-08-01;7
"4462-83";202408;2024-08-01;6
"4462-97";202311;2023-11-02;6
"4467-29";202310;2023-10-02;6
"4467-50";202505;2025-05-02;7
"4467-61";202509;2025-09-01;5
"4467-88";202403;2024-03-01;5
"4469-17";202506;2025-06-02;5
"4470-25";202508;2025-08-01;8
"4471-83";202507;2025-07-01;7
"4473-16";202512;2025-12-01;5
"4473-24";202205;2022-05-02;9
"4473-72";202212;2022-12-01;7
"4474-64";202202;2022-02-01;9
"4474-68";202404;2024-04-01;7
"4475-12";202401;2024-01-02;7
"4475-87";202512;2025-12-01;5
"4476-86";202510;2025-10-01;7
"4478-69";202508;2025-08-01;7
"4479-78";202408;2024-08-01;7
"4480-41";202506;2025-06-02;6
"4480-49";202304;2023-04-03;7
"4483-67";202503;2025-03-03;5
"4483-79";202408;2024-08-01;5
"4486-64";202411;2024-11-04;8
"4488-51";202501;2025-01-02;7
"4492-10";202410;2024-10-01;6
"4492-20";202501;2025-01-02;8
"4492-37";202506;2025-06-02;6
"4494-75";202207;2022-07-01;9
"4496-20";202410;2024-10-01;6
"4496-61";202502;2025-02-03;6
"4497-15";202506;2025-06-02;8
"4497-73";202502;2025-02-03;5
"4497-82";202401;2024-01-02;8
"4497-91";202301;2023-01-02;8
"4502-45";202510;2025-10-01;6
"4504-98";202512;2025-12-01;7
"4506-17";202510;2025-10-01;5
"4506-67";202508;2025-08-01;6
"4510-43";202508;2025-08-01;8
"4511-71";202408;2024-08-01;5
"4512-78";202505;2025-05-02;4
"4514-22";202308;2023-08-01;8
"4514-72";202506;2025-06-02;5
"4515-26";202506;2025-06-02;6
"4515-64";202511;2025-11-03;6
"4518-85";202409;2024-09-02;5
"4519-55";202506;2025-06-02;7
"4521-88";202505;2025-05-02;8
"4522-56";202211;2022-11-02;6
"4522-92";202505;2025-05-02;4
"4523-24";202502;2025-02-03;7
"4523-36";202301;2023-01-02;6
"4526-83";202408;2024-08-01;5
"4526-87";202407;2024-07-01;7
"4527-92";202406;2024-06-03;6
"4527-99";202508;2025-08-01;6
"4530-15";202407;2024-07-01;6
"4531-80";202408;2024-08-01;7
"4532-67";202504;2025-04-01;8
"4532-82";202402;2024-02-01;6
"4533-40";202309;2023-09-01;5
"4534-53";202509;2025-09-01;7
"4534-68";202506;2025-06-02;5
"4536-92";202511;2025-11-03;6
"4539-21";202510;2025-10-01;5
"4539-45";202309;2023-09-01;6
"4542-84";202405;2024-05-02;6
"4545-14";202310;2023-10-02;7
"4546-75";202512;2025-12-01;6
"4547-71";202208;2022-08-01;9
"4547-75";202407;2024-07-01;7
"4548-49";202412;2024-12-02;5
"4548-51";202307;2023-07-03;7
"4548-54";202507;2025-07-01;7
"4552-54";202404;2024-04-01;6
"4555-29";202505;2025-05-02;6
"4555-72";202512;2025-12-01;7
"4555-89";202404;2024-04-01;8
"4556-25";202408;2024-08-01;5
"4556-87";202410;2024-10-01;5
"4557-41";202305;2023-05-02;7
"4559-11";202502;2025-02-03;5
"4560-19";202501;2025-01-02;5
"4560-59";202211;2022-11-02;6
"4563-41";202410;2024-10-01;6
"4563-63";202510;2025-10-01;6
"4565-26";202509;2025-09-01;8
"4566-23";202505;2025-05-02;6
"4567-46";202301;2023-01-02;9
"4567-57";202304;2023-04-03;8
"4568-72";202412;2024-12-02;7
"4572-93";202307;2023-07-03;7
"4573-49";202305;2023-05-02;7
"4574-36";202511;2025-11-03;4
"4574-56";202404;2024-04-01;8
"4574-84";202512;2025-12-01;6
"4575-73";202509;2025-09-01;5
"4579-81";202405;2024-05-02;7
"4581-20";202504;2025-04-01;6
"4581-44";202404;2024-04-01;7
"4582-49";202504;2025-04-01;5
"4585-17";202511;2025-11-03;7
"4587-85";202512;2025-12-01;5
"4589-38";202511;2025-11-03;5
"4591-67";202512;2025-12-01;6
"4591-75";202209;2022-09-01;7
"4592-26";202502;2025-02-03;7
"4592-77";202304;2023-04-03;8
"4592-85";202503;2025-03-03;4
"4593-98";202411;2024-11-04;5
"4595-44";202502;2025-02-03;8
"4595-45";202406;2024-06-03;7
"4595-74";202511;2025-11-03;5
"4596-24";202503;2025-03-03;6
"4597-63";202504;2025-04-01;7
"4598-40";202503;2025-03-03;7
"4599-88";202502;2025-02-03;7
"4600-16";202506;2025-06-02;5
"4600-23";202506;2025-06-02;6
"4600-66";202512;2025-12-01;5
"4601-48";202408;2024-08-01;4
"4601-67";202402;2024-02-01;7
"4604-54";202309;2023-09-01;6
"4604-55";202308;2023-08-01;7
"4604-62";202507;2025-07-01;6
"4604-91";202410;2024-10-01;7
"4606-30";202509;2025-09-01;6
"4609-75";202307;2023-07-03;8
"4609-94";202411;2024-11-04;5
"4610-31";202509;2025-09-01;5
"4610-77";202503;2025-03-03;8
"4612-41";202309;2023-09-01;5
"4612-76";202512;2025-12-01;6
"4613-23";202308;2023-08-01;7
"4617-59";202506;2025-06-02;8
"4617-88";202506;2025-06-02;6
"4618-35";202512;2025-12-01;7
"4618-42";202511;2025-11-03;6
"4618-51";202404;2024-04-01;6
"4618-64";202512;2025-12-01;7
"4619-20";202507;2025-07-01;6
"4619-59";202410;2024-10-01;5
"4619-65";202508;2025-08-01;5
"4620-13";202507;2025-07-01;5
"4620-28";202302;2023-02-01;9
"4623-96";202503;2025-03-03;7
"4624-79";202309;2023-09-01;8
"4625-44";202206;2022-06-01;8
"4626-73";202301;2023-01-02;7
"4630-65";202512;2025-12-01;5
"4631-32";202502;2025-02-03;7
"4632-16";202511;2025-11-03;6
"4632-50";202408;2024-08-01;7
"4632-73";202405;2024-05-02;6
"4633-22";202303;2023-03-01;7
"4633-74";202505;2025-05-02;5
"4634-15";202506;2025-06-02;5
"4634-47";202301;2023-01-02;5
"4635-11";202404;2024-04-01;6
"4636-66";202310;2023-10-02;9
"4638-29";202512;2025-12-01;3
"4640-81";202412;2024-12-02;7
"4641-10";202503;2025-03-03;6
"4641-17";202405;2024-05-02;6
"4641-37";202201;2022-01-03;9
"4641-84";202410;2024-10-01;6
"4643-30";202412;2024-12-02;7
"4643-82";202308;2023-08-01;8
"4643-83";202512;2025-12-01;8
"4644-12";202503;2025-03-03;5
"4644-14";202409;2024-09-02;8
"4644-49";202412;2024-12-02;6
"4644-67";202211;2022-11-02;7
"4646-11";202406;2024-06-03;6
"4649-58";202501;2025-01-02;6
"4651-16";202308;2023-08-01;7
"4651-66";202312;2023-12-01;8
"4652-42";202512;2025-12-01;6
"4654-47";202404;2024-04-01;8
"4656-64";202312;2023-12-01;7
"4656-69";202504;2025-04-01;7
"4658-24";202503;2025-03-03;6
"4658-65";202402;2024-02-01;5
"4660-48";202312;2023-12-01;6
"4660-57";202409;2024-09-02;5
"4660-83";202502;2025-02-03;5
"4661-77";202312;2023-12-01;8
"4662-75";202511;2025-11-03;6
"4662-79";202410;2024-10-01;6
"4662-84";202308;2023-08-01;8
"4664-52";202504;2025-04-01;7
"4665-50";202401;2024-01-02;7
"4665-81";202412;2024-12-02;7
"4665-98";202503;2025-03-03;7
"4666-84";202209;2022-09-01;8
"4670-26";202406;2024-06-03;7
"4670-28";202211;2022-11-02;9
"4670-74";202507;2025-07-01;9
"4672-45";202412;2024-12-02;8
"4674-44";202508;2025-08-01;6
"4674-50";202510;2025-10-01;7
"4675-69";202412;2024-12-02;6
"4675-95";202402;2024-02-01;7
"4676-18";202304;2023-04-03;8
"4677-16";202512;2025-12-01;6
"4677-44";202504;2025-04-01;6
"4678-12";202512;2025-12-01;5
"4678-66";202510;2025-10-01;6
"4679-66";202512;2025-12-01;6
"4679-87";202509;2025-09-01;7
"4680-39";202503;2025-03-03;7
"4681-36";202406;2024-06-03;6
"4682-35";202504;2025-04-01;7
"4682-39";202211;2022-11-02;8
"4682-86";202501;2025-01-02;7
"4685-21";202506;2025-06-02;5
"4685-34";202501;2025-01-02;5
"4685-59";202510;2025-10-01;5
"4687-57";202506;2025-06-02;5
"4687-98";202409;2024-09-02;7
"4691-42";202411;2024-11-04;9
"4691-97";202311;2023-11-02;6
"4692-13";202504;2025-04-01;7
"4692-21";202504;2025-04-01;8
"4692-82";202504;2025-04-01;5
"4694-27";202209;2022-09-01;9
"4695-84";202511;2025-11-03;5
"4696-15";202503;2025-03-03;5
"4696-71";202301;2023-01-02;7
"4698-44";202511;2025-11-03;5
"4698-75";202406;2024-06-03;6
"4698-96";202508;2025-08-01;6
"4700-17";202311;2023-11-02;8
"4700-49";202501;2025-01-02;6
"4700-87";202501;2025-01-02;5
"4701-36";202306;2023-06-01;8
"4703-32";202402;2024-02-01;7
"4706-43";202512;2025-12-01;7
"4707-15";202303;2023-03-01;6
"4708-59";202303;2023-03-01;6
"4708-61";202410;2024-10-01;6
"4710-42";202410;2024-10-01;4
"4710-57";202205;2022-05-02;8
"4710-61";202509;2025-09-01;7
"4710-79";202511;2025-11-03;6
"4710-98";202508;2025-08-01;6
"4711-97";202411;2024-11-04;9
"4712-97";202411;2024-11-04;5
"4714-87";202507;2025-07-01;7
"4717-27";202302;2023-02-01;7
"4717-79";202312;2023-12-01;6
"4717-88";202502;2025-02-03;5
"4719-21";202512;2025-12-01;4
"4719-26";202507;2025-07-01;6
"4720-45";202309;2023-09-01;9
"4720-50";202305;2023-05-02;7
"4721-29";202510;2025-10-01;7
"4721-68";202306;2023-06-01;6
"4721-87";202503;2025-03-03;6
"4721-90";202305;2023-05-02;7
"4721-94";202402;2024-02-01;5
"4723-77";202312;2023-12-01;8
"4724-47";202302;2023-02-01;7
"4724-63";202505;2025-05-02;7
"4724-81";202401;2024-01-02;7
"4725-19";202505;2025-05-02;4
"4725-99";202509;2025-09-01;7
"4726-11";202311;2023-11-02;8
"4726-62";202511;2025-11-03;5
"4726-74";202312;2023-12-01;7
"4728-46";202405;2024-05-02;7
"4728-98";202311;2023-11-02;7
"4732-31";202404;2024-04-01;7
"4732-38";202412;2024-12-02;8
"4733-56";202512;2025-12-01;6
"4734-46";202505;2025-05-02;7
"4735-35";202412;2024-12-02;7
"4735-70";202509;2025-09-01;6
"4735-76";202507;2025-07-01;8
"4736-87";202411;2024-11-04;8
"4737-94";202501;2025-01-02;6
"4739-52";202407;2024-07-01;7
"4739-99";202506;2025-06-02;8
"4742-30";202412;2024-12-02;7
"4742-40";202405;2024-05-02;7
"4742-95";202401;2024-01-02;7
"4743-76";202511;2025-11-03;7
"4745-23";202205;2022-05-02;7
"4747-21";202511;2025-11-03;7
"4749-44";202509;2025-09-01;6
"4752-23";202310;2023-10-02;5
"4755-28";202504;2025-04-01;6
"4755-30";202207;2022-07-01;7
"4755-73";202502;2025-02-03;5
"4755-91";202502;2025-02-03;5
"4758-69";202210;2022-10-03;8
"4759-55";202512;2025-12-01;5
"4760-50";202405;2024-05-02;7
"4760-96";202511;2025-11-03;6
"4762-21";202411;2024-11-04;5
"4763-70";202510;2025-10-01;4
"4763-79";202408;2024-08-01;6
"4763-80";202310;2023-10-02;6
"4765-53";202403;2024-03-01;6
"4767-73";202508;2025-08-01;6
"4773-29";202402;2024-02-01;7
"4773-44";202507;2025-07-01;4
"4774-88";202511;2025-11-03;6
"4775-50";202401;2024-01-02;9
"4778-57";202409;2024-09-02;7
"4779-14";202511;2025-11-03;5
"4779-41";202511;2025-11-03;6
"4781-82";202504;2025-04-01;4
"4783-50";202512;2025-12-01;4
"4785-55";202507;2025-07-01;5
"4786-52";202312;2023-12-01;6
"4786-79";202509;2025-09-01;7
"4787-25";202505;2025-05-02;4
"4787-41";202512;2025-12-01;7
"4789-74";202402;2024-02-01;4
"4790-47";202402;2024-02-01;7
"4790-51";202408;2024-08-01;7
"4791-34";202510;2025-10-01;7
"4791-97";202511;2025-11-03;7
"4795-37";202410;2024-10-01;8
"4797-93";202506;2025-06-02;6
"4797-95";202409;2024-09-02;6
"4798-32";202312;2023-12-01;7
"4799-70";202310;2023-10-02;6
"4800-24";202406;2024-06-03;8
"4801-34";202511;2025-11-03;7
"4801-58";202403;2024-03-01;7
"4802-46";202506;2025-06-02;4
"4802-76";202506;2025-06-02;5
"4805-27";202502;2025-02-03;5
"4805-90";202506;2025-06-02;6
"4806-29";202402;2024-02-01;6
"4807-52";202512;2025-12-01;6
"4807-53";202509;2025-09-01;8
"4807-70";202502;2025-02-03;5
"4810-38";202411;2024-11-04;6
"4810-50";202412;2024-12-02;6
"4810-80";202303;2023-03-01;8
"4811-63";202412;2024-12-02;8
"4812-91";202410;2024-10-01;6
"4813-35";202510;2025-10-01;6
"4813-77";202501;2025-01-02;6
"4815-67";202308;2023-08-01;8
"4816-29";202310;2023-10-02;6
"4816-30";202506;2025-06-02;5
"4816-54";202312;2023-12-01;7
"4817-50";202406;2024-06-03;9
"4818-24";202409;2024-09-02;8
"4819-99";202509;2025-09-01;5
"4820-68";202501;2025-01-02;6
"4821-42";202312;2023-12-01;7
"4822-54";202302;2023-02-01;8
"4823-37";202305;2023-05-02;7
"4823-48";202506;2025-06-02;6
"4823-62";202507;2025-07-01;6
"4823-69";202311;2023-11-02;7
"4826-86";202407;2024-07-01;8
"4827-23";202508;2025-08-01;8
"4829-91";202404;2024-04-01;6
"4832-14";202508;2025-08-01;6
"4832-15";202312;2023-12-01;7
"4835-12";202505;2025-05-02;5
"4835-66";202509;2025-09-01;7
"4836-62";202212;2022-12-01;9
"4837-22";202510;2025-10-01;7
"4837-55";202506;2025-06-02;4
"4838-53";202402;2024-02-01;7
"4838-97";202507;2025-07-01;7
"4840-91";202510;2025-10-01;5
"4843-86";202502;2025-02-03;5
"4844-97";202406;2024-06-03;8
"4845-19";202501;2025-01-02;6
"4846-81";202311;2023-11-02;6
"4846-92";202504;2025-04-01;6
"4846-99";202508;2025-08-01;8
"4847-76";202312;2023-12-01;7
"4852-78";202503;2025-03-03;6
"4855-11";202508;2025-08-01;6
"4855-31";202310;2023-10-02;6
"4855-89";202302;2023-02-01;7
"4856-66";202510;2025-10-01;7
"4857-60";202312;2023-12-01;6
"4857-88";202203;2022-03-01;9
"4858-28";202406;2024-06-03;6
"4858-51";202511;2025-11-03;8
"4858-60";202410;2024-10-01;5
"4858-65";202512;2025-12-01;7
"4859-91";202404;2024-04-01;7
"4860-27";202412;2024-12-02;6
"4860-68";202503;2025-03-03;8
"4860-75";202511;2025-11-03;6
"4863-26";202311;2023-11-02;7
"4865-15";202505;2025-05-02;6
"4866-23";202512;2025-12-01;6
"4867-20";202310;2023-10-02;7
"4867-22";202412;2024-12-02;7
"4867-72";202401;2024-01-02;5
"4869-27";202512;2025-12-01;7
"4871-91";202505;2025-05-02;8
"4872-27";202506;2025-06-02;6
"4872-29";202503;2025-03-03;5
"4873-62";202301;2023-01-02;7
"4873-66";202512;2025-12-01;6
"4874-31";202501;2025-01-02;8
"4874-74";202502;2025-02-03;6
"4874-82";202402;2024-02-01;7
"4875-97";202502;2025-02-03;6
"4876-34";202505;2025-05-02;5
"4881-37";202508;2025-08-01;6
"4881-86";202504;2025-04-01;6
"4882-97";202512;2025-12-01;7
"4883-20";202505;2025-05-02;7
"4883-33";202506;2025-06-02;7
"4883-63";202507;2025-07-01;5
"4883-92";202308;2023-08-01;6
"4884-83";202312;2023-12-01;7
"4884-84";202506;2025-06-02;6
"4884-85";202406;2024-06-03;6
"4886-10";202501;2025-01-02;7
"4886-51";202506;2025-06-02;6
"4886-59";202409;2024-09-02;6
"4889-16";202502;2025-02-03;8
"4890-57";202205;2022-05-02;10
"4892-72";202507;2025-07-01;5
"4893-24";202410;2024-10-01;7
"4893-25";202501;2025-01-02;7
"4894-28";202403;2024-03-01;7
"4895-65";202309;2023-09-01;7
"4895-69";202507;2025-07-01;5
"4896-18";202411;2024-11-04;4
"4897-17";202502;2025-02-03;4
"4897-53";202509;2025-09-01;6
"4897-70";202202;2022-02-01;8
"4897-87";202310;2023-10-02;6
"4898-19";202502;2025-02-03;7
"4898-30";202404;2024-04-01;8
"4898-32";202308;2023-08-01;8
"4901-27";202510;2025-10-01;7
"4901-34";202404;2024-04-01;5
"4901-76";202307;2023-07-03;7
"4904-96";202405;2024-05-02;4
